,Dice_loss,iou_score
429,0.11027532030095358,0.8133485081809542
430,0.11559342790240716,0.8209435772812081
431,0.11225797491666134,0.8132895992727148
432,0.11141451108186731,0.8119264833929468
433,0.10900439865358137,0.8233601058993117
434,0.10792973688831167,0.8043857577777623
435,0.10805874661757396,0.8103071944512557
436,0.10845066184872347,0.791937834059704
437,0.11171115354563173,0.8119083951411978
438,0.1114547143100634,0.8238759051633686
439,0.11261965986341242,0.8244343763134722
440,0.11143480199967798,0.8224833369387358
441,0.11007610632426294,0.8249916207684582
442,0.11524668280806764,0.8095568055862223
443,0.12204062374936935,0.7866810131928269
444,0.11405187891520689,0.8080158937975946
445,0.11470806263607636,0.8283424149846009
446,0.11551649970988902,0.8176292376840738
447,0.11527527824661433,0.8132846782744466
448,0.10664469177267077,0.8008589472775985
449,0.11329504099713096,0.8277366548093293
450,0.1110498127665305,0.812230806952045
451,0.10800875108909506,0.8258064325083289
452,0.10604385184620084,0.8299339667800266
453,0.11917148871600806,0.7784159075821503
454,0.11007455488964482,0.8127162990783006
455,0.1182519979499413,0.8055959864073164
456,0.11139156531608668,0.8248919972229604
457,0.10829118791879462,0.8300786961487261
458,0.10536172113673398,0.8203490577991531
459,0.10957473550080021,0.799263071791633
460,0.11735764852884785,0.8176733540404156
461,0.10454332526530734,0.8103375189314956
462,0.11212191225398747,0.824342767063242
463,0.10928263166401339,0.8362671002475603
464,0.10703282282527904,0.7975593574521489
465,0.10707009873027806,0.8239399291045922
466,0.11032732769560358,0.8150911508844505
467,0.11898007430136204,0.8198605859783042
468,0.10978058793929205,0.8037765477756451
469,0.11400495832730854,0.794079470484017
470,0.11737753877405235,0.8029195300617549
471,0.10809053978800061,0.8139460027099472
472,0.11181973784985627,0.803433355577734
473,0.11384835558772619,0.8158569597097036
474,0.11658733988941246,0.8001930463491534
475,0.10783743175551204,0.8040358695758184
476,0.10390290535281048,0.8127323328434712
477,0.11050714443840041,0.8017787973206424
478,0.11199853417722616,0.813027893648567
479,0.11153666735709418,0.8214565749034238
480,0.10449940138138258,0.8255576025584408
481,0.10934401289201702,0.831026792393986
482,0.10864391107905719,0.8223587546398422
483,0.11400981333393317,0.8235344263840713
484,0.10784285127587573,0.8079556447382152
485,0.10411115257984266,0.8208766304818975
486,0.10840796442845695,0.8165367494100331
487,0.11025173282085451,0.8134155504284256
488,0.1098593246830991,0.8270879896831581
489,0.1029442232653234,0.8187824716407002
490,0.10922832859779252,0.829092036490466
491,0.11225449200719598,0.8177292854387372
492,0.10182080898411877,0.8252668787102568
493,0.1085799767101216,0.8204098042078645
494,0.10463383653305865,0.8262923598377688
495,0.10450051438349947,0.8037108151161575
496,0.1063091629212336,0.840831155894249
497,0.11349348651146053,0.8102287787712662
498,0.11600870278129398,0.8136451767575759
499,0.10963730281494426,0.8041927565616613
